contrast,group
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9901960784313726,COVID
0.976,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.967479674796748,COVID
0.9918367346938776,COVID
0.9921259842519685,COVID
0.991701244813278,COVID
0.9900497512437811,COVID
0.9922178988326849,COVID
0.9801980198019802,COVID
0.9922178988326849,COVID
0.990909090909091,COVID
0.9577464788732394,COVID
0.9916666666666667,COVID
0.9916317991631799,COVID
0.991304347826087,COVID
0.9915254237288136,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.9922178988326849,COVID
0.9921568627450981,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.976,COVID
0.992,COVID
0.9917695473251029,COVID
0.9916317991631799,COVID
0.9922178988326849,COVID
0.9911504424778761,COVID
0.9922178988326849,COVID
0.9917695473251029,COVID
0.9176029962546817,COVID
0.967479674796748,COVID
0.936,COVID
0.9921568627450981,COVID
0.9906976744186047,COVID
0.9922178988326849,COVID
0.9683794466403162,COVID
0.9922178988326849,COVID
0.9919678714859438,COVID
0.991304347826087,COVID
0.9905660377358491,COVID
0.9922178988326849,COVID
0.991701244813278,COVID
0.9102040816326531,COVID
0.9922178988326849,COVID
0.9920318725099602,COVID
0.984251968503937,COVID
0.9490445859872612,COVID
0.9911894273127754,COVID
0.9912280701754386,COVID
0.9919354838709677,COVID
0.952755905511811,COVID
0.9920318725099602,COVID
0.991701244813278,COVID
0.8364312267657993,COVID
0.9920948616600791,COVID
0.9920948616600791,COVID
0.8168498168498168,COVID
0.9917695473251029,COVID
0.991304347826087,COVID
0.9912663755458515,COVID
0.991869918699187,COVID
0.9916666666666667,COVID
0.9921568627450981,COVID
0.9917355371900827,COVID
0.9883040935672515,COVID
0.9916666666666667,COVID
0.9921259842519685,COVID
0.9911111111111112,COVID
0.9919678714859438,COVID
0.9227799227799228,COVID
0.9919678714859438,COVID
0.9922178988326849,COVID
0.9914529914529915,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.967032967032967,COVID
0.991701244813278,COVID
0.8388278388278388,COVID
0.8059701492537313,COVID
0.9915611814345991,COVID
0.9390862944162437,COVID
0.849802371541502,COVID
0.9919354838709677,COVID
0.9916666666666667,COVID
0.9915254237288136,COVID
0.9921875,COVID
0.9835390946502057,COVID
0.9920318725099602,COVID
0.9914893617021276,COVID
0.9450980392156862,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.992,COVID
0.9206349206349206,COVID
0.9913419913419913,COVID
0.9911894273127754,COVID
0.9913419913419913,COVID
0.9369369369369369,COVID
0.990909090909091,COVID
0.9911894273127754,COVID
0.9163179916317992,COVID
0.9921875,COVID
0.9919354838709677,COVID
0.9914163090128756,COVID
0.991869918699187,COVID
0.9914163090128756,COVID
0.9914893617021276,COVID
0.9914529914529915,COVID
0.9920634920634921,COVID
0.9920634920634921,COVID
0.9915254237288136,COVID
0.9919354838709677,COVID
0.9921568627450981,COVID
0.9907407407407407,COVID
0.9915254237288136,COVID
0.9919678714859438,COVID
0.9920948616600791,COVID
0.8780487804878049,COVID
0.975,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.990990990990991,COVID
0.9915254237288136,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9919028340080972,COVID
0.9916317991631799,COVID
0.9166666666666666,COVID
0.990909090909091,COVID
0.9523809523809523,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9541984732824428,COVID
0.9904761904761905,COVID
0.9191919191919192,COVID
0.9069767441860465,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9915254237288136,COVID
0.992,COVID
0.9529411764705882,COVID
0.9428571428571428,COVID
0.9683794466403162,COVID
0.9917355371900827,COVID
0.9917355371900827,COVID
0.991701244813278,COVID
0.9874213836477987,COVID
0.9922178988326849,COVID
0.9919354838709677,COVID
0.9921568627450981,COVID
0.9873417721518988,COVID
0.9917355371900827,COVID
0.9913793103448276,COVID
0.990909090909091,COVID
0.9910313901345291,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9915254237288136,COVID
0.9915611814345991,COVID
0.9920634920634921,COVID
0.9768339768339769,COVID
0.9920634920634921,COVID
0.991869918699187,COVID
0.9922178988326849,COVID
0.9920634920634921,COVID
0.9922178988326849,COVID
0.9917695473251029,COVID
0.9922178988326849,COVID
0.9919678714859438,COVID
0.9918367346938776,COVID
0.9830508474576272,COVID
0.9806763285024155,COVID
0.9922178988326849,COVID
0.9919028340080972,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.992,COVID
0.9920948616600791,COVID
0.9523809523809523,COVID
0.9788359788359788,COVID
0.9682539682539683,COVID
0.9683794466403162,COVID
0.9296875,COVID
0.9922178988326849,COVID
0.9841269841269841,COVID
0.9918367346938776,COVID
0.9915611814345991,COVID
0.991869918699187,COVID
0.991869918699187,COVID
0.9906542056074766,COVID
0.9913793103448276,COVID
0.9227799227799228,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.984251968503937,COVID
0.9914529914529915,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9914529914529915,COVID
0.9913793103448276,COVID
0.9914529914529915,COVID
0.9919028340080972,COVID
0.9913793103448276,COVID
0.9915254237288136,COVID
0.9541984732824428,COVID
0.9913793103448276,COVID
0.9906103286384976,COVID
0.9921568627450981,COVID
0.9921568627450981,COVID
0.9921568627450981,COVID
0.9921875,COVID
0.9918367346938776,COVID
0.9921875,COVID
0.9911894273127754,COVID
0.9888268156424581,COVID
0.9920318725099602,COVID
0.9922178988326849,COVID
0.990521327014218,COVID
0.9913419913419913,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9921568627450981,COVID
0.9921568627450981,COVID
0.9921259842519685,COVID
0.9872611464968153,COVID
0.9863013698630136,COVID
0.9907834101382489,COVID
0.9921875,COVID
0.9908256880733946,COVID
0.9904761904761905,COVID
0.9922178988326849,COVID
0.9823788546255506,COVID
0.9922178988326849,COVID
0.991701244813278,COVID
0.9922178988326849,COVID
0.9836734693877551,COVID
0.9913793103448276,COVID
0.9916317991631799,COVID
0.850187265917603,COVID
0.8620689655172413,COVID
0.9915611814345991,COVID
0.9895287958115183,COVID
0.9918367346938776,COVID
0.9915611814345991,COVID
0.9919028340080972,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9921875,COVID
0.8727272727272727,COVID
0.9918032786885246,COVID
0.987012987012987,COVID
0.8775510204081632,COVID
0.9922178988326849,COVID
0.991701244813278,COVID
0.9761904761904762,COVID
0.9629629629629629,COVID
0.9863013698630136,COVID
0.9914163090128756,COVID
0.9920318725099602,COVID
0.9913419913419913,COVID
0.9919028340080972,COVID
0.9917355371900827,COVID
0.9922178988326849,COVID
0.991869918699187,COVID
0.9914529914529915,COVID
0.9920948616600791,COVID
0.9922178988326849,COVID
0.9920634920634921,COVID
0.991701244813278,COVID
0.991869918699187,COVID
0.9752066115702479,COVID
0.9612403100775194,COVID
0.7777777777777778,COVID
0.9448818897637795,COVID
0.9920634920634921,COVID
0.9922178988326849,COVID
0.9489795918367347,COVID
0.9875776397515528,COVID
0.9922178988326849,COVID
0.9916317991631799,COVID
0.9917695473251029,COVID
0.9919678714859438,COVID
0.9914893617021276,COVID
0.9914893617021276,COVID
0.990990990990991,COVID
0.9919028340080972,COVID
0.9914163090128756,COVID
0.8043478260869565,COVID
0.9920634920634921,COVID
0.9914163090128756,COVID
0.9918367346938776,COVID
0.952191235059761,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9921259842519685,COVID
0.9915966386554622,COVID
0.9604743083003953,COVID
0.9922178988326849,COVID
0.9616858237547893,COVID
0.9914893617021276,COVID
0.8507462686567164,COVID
0.9766536964980544,COVID
0.976,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9915611814345991,COVID
0.9678714859437751,COVID
0.9917695473251029,COVID
0.855072463768116,COVID
0.9922178988326849,COVID
0.991869918699187,COVID
0.9873417721518988,COVID
0.9918032786885246,COVID
0.9919678714859438,COVID
0.9875,COVID
0.9915254237288136,COVID
0.991701244813278,COVID
0.991701244813278,COVID
0.9914529914529915,COVID
0.9913793103448276,COVID
0.9890710382513661,COVID
0.9921875,COVID
0.9921568627450981,COVID
0.9918367346938776,COVID
0.9916666666666667,COVID
0.9906542056074766,COVID
0.9914163090128756,COVID
0.9666666666666667,COVID
0.9895833333333334,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.991701244813278,COVID
0.9919028340080972,COVID
0.9682539682539683,COVID
0.990990990990991,COVID
0.990990990990991,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9919354838709677,COVID
0.8523985239852399,COVID
0.991701244813278,COVID
0.9917355371900827,COVID
0.9914163090128756,COVID
0.9880239520958084,COVID
0.9922178988326849,COVID
0.8909090909090909,COVID
0.9916666666666667,COVID
0.9911111111111112,COVID
0.9911111111111112,COVID
0.9919678714859438,COVID
0.9872611464968153,COVID
0.9916317991631799,COVID
0.9920318725099602,COVID
0.9915254237288136,COVID
0.991701244813278,COVID
0.9454545454545454,COVID
0.992,COVID
0.9916666666666667,COVID
0.9922178988326849,COVID
0.9908256880733946,COVID
0.9922178988326849,COVID
0.9917355371900827,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.981042654028436,COVID
0.9631336405529954,COVID
0.991701244813278,COVID
0.9912663755458515,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9920634920634921,COVID
0.9921568627450981,COVID
0.9399141630901288,COVID
0.8461538461538461,COVID
0.990521327014218,COVID
0.9922178988326849,COVID
0.971830985915493,COVID
0.9922178988326849,COVID
0.9916317991631799,COVID
0.9916317991631799,COVID
0.85,COVID
0.9908256880733946,COVID
0.9802955665024631,COVID
0.9917355371900827,COVID
0.8589211618257261,COVID
0.991869918699187,COVID
0.9918032786885246,COVID
0.9907407407407407,COVID
0.9922178988326849,COVID
0.9919354838709677,COVID
0.992,COVID
0.9919028340080972,COVID
0.9772727272727273,COVID
0.9920318725099602,COVID
0.9916666666666667,COVID
0.9917355371900827,COVID
0.9414634146341463,COVID
0.9918367346938776,COVID
0.9918367346938776,COVID
0.991701244813278,COVID
0.9911111111111112,COVID
0.9917355371900827,COVID
0.9922178988326849,COVID
0.8087649402390438,COVID
0.9914893617021276,COVID
0.9917355371900827,COVID
0.9897959183673469,COVID
0.9922178988326849,COVID
0.9917355371900827,COVID
0.9920948616600791,COVID
0.9921568627450981,COVID
0.9915611814345991,COVID
0.9919678714859438,COVID
0.9915611814345991,COVID
0.9920948616600791,COVID
0.9921568627450981,COVID
0.9922178988326849,COVID
0.9911111111111112,COVID
0.9917355371900827,COVID
0.9900990099009901,COVID
0.9922178988326849,COVID
0.9916317991631799,COVID
0.9916666666666667,COVID
0.9922178988326849,COVID
0.984313725490196,COVID
0.9915966386554622,COVID
0.984251968503937,COVID
0.9838056680161943,COVID
0.9758064516129032,COVID
0.991869918699187,COVID
0.9918032786885246,COVID
0.968,COVID
0.9916666666666667,COVID
0.9919354838709677,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.9918367346938776,COVID
0.9918032786885246,COVID
0.9919028340080972,COVID
0.9922178988326849,COVID
0.9919028340080972,COVID
0.9915611814345991,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9914893617021276,COVID
0.9907407407407407,COVID
0.9913793103448276,COVID
0.9914893617021276,COVID
0.9913793103448276,COVID
0.9917695473251029,COVID
0.9917695473251029,COVID
0.9906542056074766,COVID
0.9922178988326849,COVID
0.9833333333333333,COVID
0.9918032786885246,COVID
0.991701244813278,COVID
0.8754578754578755,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.967741935483871,COVID
0.9917695473251029,COVID
0.9917695473251029,COVID
0.9914163090128756,COVID
0.9921568627450981,COVID
0.9918367346938776,COVID
0.9921875,COVID
0.9915254237288136,COVID
0.9922178988326849,COVID
0.9913419913419913,COVID
0.9909502262443439,COVID
0.9915254237288136,COVID
0.9912663755458515,COVID
0.991869918699187,COVID
0.9919028340080972,COVID
0.9921259842519685,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.9915254237288136,COVID
0.824,COVID
0.9911111111111112,COVID
0.9913419913419913,COVID
0.9875,COVID
0.9919028340080972,COVID
0.891213389121339,COVID
0.9874213836477987,COVID
0.991701244813278,COVID
0.9447004608294931,COVID
0.9919678714859438,COVID
0.8444444444444444,COVID
0.9920318725099602,COVID
0.9920318725099602,COVID
0.9922178988326849,COVID
0.9389312977099237,COVID
0.983739837398374,COVID
0.9922178988326849,COVID
0.9921568627450981,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9914163090128756,COVID
0.9921259842519685,COVID
0.9916317991631799,COVID
0.723404255319149,COVID
0.9922178988326849,COVID
0.9918032786885246,COVID
0.9298245614035088,COVID
0.9921259842519685,COVID
0.9917355371900827,COVID
0.9917695473251029,COVID
0.9919678714859438,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9919028340080972,COVID
0.9918367346938776,COVID
0.991701244813278,COVID
0.9919028340080972,COVID
0.991869918699187,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.9922178988326849,COVID
0.9920318725099602,COVID
0.9920948616600791,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9916666666666667,COVID
0.9915966386554622,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9753086419753086,COVID
0.9917695473251029,COVID
0.991701244813278,COVID
0.9916666666666667,COVID
0.9921568627450981,COVID
0.8532818532818532,COVID
0.948051948051948,COVID
0.8271604938271605,COVID
0.991701244813278,COVID
0.9766536964980544,COVID
0.9917695473251029,COVID
0.991304347826087,COVID
0.9670781893004116,COVID
0.9541984732824428,COVID
0.9914529914529915,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.9920634920634921,COVID
0.991869918699187,COVID
0.9922178988326849,COVID
0.9578947368421052,COVID
0.976,COVID
0.9919354838709677,COVID
0.990521327014218,COVID
0.9653679653679653,COVID
0.9914893617021276,COVID
0.9921568627450981,COVID
0.9920634920634921,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9921875,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.991701244813278,COVID
0.9921875,COVID
0.9922178988326849,COVID
0.9919028340080972,COVID
0.9874213836477987,COVID
0.9915966386554622,COVID
0.9909502262443439,COVID
0.9903846153846154,COVID
0.9615384615384616,COVID
0.9919678714859438,COVID
0.9911111111111112,COVID
0.991869918699187,COVID
0.9124087591240876,COVID
0.9915966386554622,COVID
0.992,COVID
0.9664804469273743,COVID
0.9914893617021276,COVID
0.9921259842519685,COVID
0.9921568627450981,COVID
0.9919678714859438,COVID
0.9918032786885246,COVID
0.9918032786885246,COVID
0.9920634920634921,COVID
0.9918367346938776,COVID
0.9912663755458515,COVID
0.914396887159533,COVID
0.9919354838709677,COVID
0.9919354838709677,COVID
0.9920634920634921,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9920318725099602,COVID
0.9764705882352941,COVID
0.9761904761904762,COVID
0.991701244813278,COVID
0.9919028340080972,COVID
0.9918367346938776,COVID
0.9913793103448276,COVID
0.9838056680161943,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9916317991631799,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9921259842519685,COVID
0.98989898989899,COVID
0.990909090909091,COVID
0.9900497512437811,COVID
0.9897959183673469,COVID
0.8588235294117647,COVID
0.9916317991631799,COVID
0.9911111111111112,COVID
0.9917695473251029,COVID
0.9921259842519685,COVID
0.9906976744186047,COVID
0.9921259842519685,COVID
0.9922178988326849,COVID
0.9909502262443439,COVID
0.9922178988326849,COVID
0.9916317991631799,COVID
0.9921875,COVID
0.9918032786885246,COVID
0.9920318725099602,COVID
0.967741935483871,COVID
0.9918367346938776,COVID
0.9917355371900827,COVID
0.9759036144578314,COVID
0.976,COVID
0.991869918699187,COVID
0.9921875,COVID
0.9920634920634921,COVID
0.9921875,COVID
0.9922178988326849,COVID
0.9920318725099602,COVID
0.9919678714859438,COVID
0.9916317991631799,COVID
0.89272030651341,COVID
0.9917695473251029,COVID
0.9922178988326849,COVID
0.9908675799086758,COVID
0.9920948616600791,COVID
0.9917695473251029,COVID
0.9907407407407407,COVID
0.9567099567099567,COVID
0.9921568627450981,COVID
0.9692307692307692,COVID
0.9921568627450981,COVID
0.9919354838709677,COVID
0.990909090909091,COVID
0.9917355371900827,COVID
0.9906103286384976,COVID
0.9915966386554622,COVID
0.9918367346938776,COVID
0.992,COVID
0.9913793103448276,COVID
0.9880952380952381,COVID
0.9873417721518988,COVID
0.9888268156424581,COVID
0.963855421686747,COVID
0.9919678714859438,COVID
0.9523809523809523,COVID
0.9917355371900827,COVID
0.9330543933054394,COVID
0.9921568627450981,COVID
0.9047619047619048,COVID
0.9588477366255144,COVID
0.9508196721311475,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9841897233201581,COVID
0.9506172839506173,COVID
0.9922178988326849,COVID
0.9921259842519685,COVID
0.9893617021276596,COVID
0.9915611814345991,COVID
0.9918032786885246,COVID
0.9918032786885246,COVID
0.9760956175298805,COVID
0.9441340782122905,COVID
0.991869918699187,COVID
0.9908675799086758,COVID
0.9910313901345291,COVID
0.9922178988326849,COVID
0.9917695473251029,COVID
0.9915966386554622,COVID
0.9163498098859315,COVID
0.8376383763837638,COVID
0.8597785977859779,COVID
0.9918367346938776,COVID
0.9917695473251029,COVID
0.9917695473251029,COVID
0.9915611814345991,COVID
0.9921259842519685,COVID
0.991869918699187,COVID
0.992,COVID
0.9920318725099602,COVID
0.9919028340080972,COVID
0.9922178988326849,COVID
0.9920948616600791,COVID
0.990909090909091,COVID
0.9905660377358491,COVID
0.9918367346938776,COVID
0.9922178988326849,COVID
0.991869918699187,COVID
0.9898477157360406,COVID
0.9826086956521739,COVID
0.952,COVID
0.9920634920634921,COVID
0.9895287958115183,COVID
0.9262295081967213,COVID
0.940677966101695,COVID
0.9919028340080972,COVID
0.9922178988326849,COVID
0.9918032786885246,COVID
0.9917695473251029,COVID
0.9446640316205533,COVID
0.9906976744186047,COVID
0.9920948616600791,COVID
0.9921875,COVID
0.9915966386554622,COVID
0.9922178988326849,COVID
0.9683794466403162,COVID
0.9763779527559056,COVID
0.992,COVID
0.9911504424778761,COVID
0.9693877551020408,COVID
0.991701244813278,COVID
0.9915254237288136,COVID
0.8907563025210085,COVID
0.991304347826087,COVID
0.9919028340080972,COVID
0.9913793103448276,COVID
0.9921568627450981,COVID
0.991869918699187,COVID
0.7849462365591398,COVID
0.7849462365591398,COVID
0.9181818181818182,COVID
0.9916666666666667,COVID
0.9918032786885246,COVID
0.9919354838709677,COVID
0.9919354838709677,COVID
0.9918367346938776,COVID
0.9921259842519685,COVID
0.9921875,COVID
0.9911894273127754,COVID
0.9896373056994818,COVID
0.9917695473251029,COVID
0.9918032786885246,COVID
0.8549618320610687,COVID
0.9901477832512315,COVID
0.9907407407407407,COVID
0.9922178988326849,COVID
0.9913793103448276,COVID
0.8847736625514403,COVID
0.9918032786885246,COVID
0.991304347826087,COVID
0.9911504424778761,COVID
0.9921259842519685,COVID
0.9032258064516129,COVID
0.9918367346938776,COVID
0.9912663755458515,COVID
0.9917695473251029,COVID
0.9911111111111112,COVID
0.9915611814345991,COVID
0.9911894273127754,COVID
0.9915611814345991,COVID
0.9913793103448276,COVID
0.9915966386554622,COVID
0.9913419913419913,COVID
0.9240506329113924,COVID
0.975,COVID
0.8846153846153846,COVID
0.9036144578313253,COVID
0.991869918699187,COVID
0.8850574712643678,COVID
0.9919354838709677,COVID
0.9758064516129032,COVID
0.9918367346938776,COVID
0.9913419913419913,COVID
0.9921875,COVID
0.9910313901345291,COVID
0.991869918699187,COVID
0.9102564102564102,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9820627802690582,COVID
0.9919354838709677,COVID
0.9918367346938776,COVID
0.9454545454545454,COVID
0.9902439024390244,COVID
0.990909090909091,COVID
0.9916317991631799,COVID
0.9919354838709677,COVID
0.9601593625498008,COVID
0.9914163090128756,COVID
0.991869918699187,COVID
0.9920318725099602,COVID
0.9917695473251029,COVID
0.9921259842519685,COVID
0.9922178988326849,COVID
0.9918032786885246,COVID
0.990909090909091,COVID
0.9922178988326849,COVID
0.9759036144578314,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9906103286384976,COVID
0.9919678714859438,COVID
0.9915966386554622,COVID
0.9916317991631799,COVID
0.9919028340080972,COVID
0.9922178988326849,COVID
0.9911894273127754,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9919678714859438,COVID
0.9919354838709677,COVID
0.9919028340080972,COVID
0.9873417721518988,COVID
0.9375,COVID
0.9574468085106383,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.992,COVID
0.9757085020242915,COVID
0.8859315589353612,COVID
0.9918032786885246,COVID
0.9921875,COVID
0.9916666666666667,COVID
0.9904306220095693,COVID
0.9591836734693877,COVID
0.9922178988326849,COVID
0.9915611814345991,COVID
0.9919678714859438,COVID
0.9914893617021276,COVID
0.9915966386554622,COVID
0.9903381642512077,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9365079365079365,COVID
0.9918032786885246,COVID
0.9903846153846154,COVID
0.9495798319327731,COVID
0.9918032786885246,COVID
0.9884393063583815,COVID
0.9686274509803922,COVID
0.9839357429718876,COVID
0.9682539682539683,COVID
0.9903381642512077,COVID
0.9809523809523809,COVID
0.9919028340080972,COVID
0.9913793103448276,COVID
0.9922178988326849,COVID
0.952191235059761,COVID
0.9455252918287937,COVID
0.991869918699187,COVID
0.9921568627450981,COVID
0.9921259842519685,COVID
0.9683794466403162,COVID
0.9922178988326849,COVID
0.991869918699187,COVID
0.9904306220095693,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.990990990990991,COVID
0.9922178988326849,COVID
0.9906542056074766,COVID
0.992,COVID
0.9033457249070632,COVID
0.8910505836575876,COVID
0.9838056680161943,COVID
0.99,COVID
0.9922178988326849,COVID
0.990990990990991,COVID
0.9917695473251029,COVID
0.9922178988326849,COVID
0.9754098360655737,COVID
0.9922178988326849,COVID
0.952755905511811,COVID
0.9512195121951219,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.991869918699187,COVID
0.9457364341085271,COVID
0.9921259842519685,COVID
0.9919354838709677,COVID
0.8787878787878788,COVID
0.991869918699187,COVID
0.9915254237288136,COVID
0.992,COVID
0.8582089552238806,COVID
0.9916666666666667,COVID
0.992,COVID
0.9907834101382489,COVID
0.9918032786885246,COVID
0.9912280701754386,COVID
0.9875,COVID
0.9915966386554622,COVID
0.9912663755458515,COVID
0.7853658536585366,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.991869918699187,COVID
0.990990990990991,COVID
0.9920948616600791,COVID
0.9917355371900827,COVID
0.9919354838709677,COVID
0.9915966386554622,COVID
0.9907407407407407,COVID
0.9922178988326849,COVID
0.9634703196347032,COVID
0.9798994974874372,COVID
0.9922178988326849,COVID
0.9903381642512077,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9920318725099602,COVID
0.9917355371900827,COVID
0.9917695473251029,COVID
0.9920318725099602,COVID
0.9918367346938776,COVID
0.9918367346938776,COVID
0.9917355371900827,COVID
0.9918367346938776,COVID
0.9901960784313726,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9683794466403162,COVID
0.990521327014218,COVID
0.983402489626556,COVID
0.9916317991631799,COVID
0.9922178988326849,COVID
0.9914893617021276,COVID
0.9911504424778761,COVID
0.9913793103448276,COVID
0.963855421686747,COVID
0.991869918699187,COVID
0.9917695473251029,COVID
0.9918032786885246,COVID
0.9922178988326849,COVID
0.9918367346938776,COVID
0.9922178988326849,COVID
0.990990990990991,COVID
0.8571428571428571,COVID
0.987012987012987,COVID
0.991304347826087,COVID
0.901840490797546,COVID
0.9920948616600791,COVID
0.9920634920634921,COVID
0.9921568627450981,COVID
0.9922178988326849,COVID
0.9919354838709677,COVID
0.9604743083003953,COVID
0.8584905660377359,COVID
0.9920948616600791,COVID
0.9922178988326849,COVID
0.959349593495935,COVID
0.9377431906614786,COVID
0.9920318725099602,COVID
0.9920318725099602,COVID
0.8376383763837638,COVID
0.9920634920634921,COVID
0.9902439024390244,COVID
0.9918367346938776,COVID
0.9918367346938776,COVID
0.9918032786885246,COVID
0.9814814814814815,COVID
0.9908675799086758,COVID
0.9919028340080972,COVID
0.9920634920634921,COVID
0.9916317991631799,COVID
0.8726591760299626,COVID
0.9916317991631799,COVID
0.9919678714859438,COVID
0.992,COVID
0.992,COVID
0.991869918699187,COVID
0.9921259842519685,COVID
0.984,COVID
0.9918367346938776,COVID
0.9918367346938776,COVID
0.9918367346938776,COVID
0.9906103286384976,COVID
0.9919028340080972,COVID
0.9915611814345991,COVID
0.8415094339622642,COVID
0.9921875,COVID
0.9921568627450981,COVID
0.9574468085106383,COVID
0.9922178988326849,COVID
0.9872611464968153,COVID
0.990909090909091,COVID
0.990990990990991,COVID
0.9532710280373832,COVID
0.9911504424778761,COVID
0.990909090909091,COVID
0.976,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9570815450643777,COVID
0.9914163090128756,COVID
0.9921568627450981,COVID
0.9910714285714286,COVID
0.9919678714859438,COVID
0.9920318725099602,COVID
0.9915611814345991,COVID
0.991869918699187,COVID
0.9919678714859438,COVID
0.9922178988326849,COVID
0.991869918699187,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.8029197080291971,COVID
0.9919028340080972,COVID
0.9918032786885246,COVID
0.9603174603174603,COVID
0.9904761904761905,COVID
0.9678714859437751,COVID
0.9230769230769231,COVID
0.9080459770114943,COVID
0.9921259842519685,COVID
0.9922178988326849,COVID
0.9832635983263598,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9922178988326849,COVID
0.9442231075697212,COVID
0.9919028340080972,COVID
0.9918367346938776,COVID
0.9914163090128756,COVID
0.9921875,COVID
0.984251968503937,COVID
0.9909502262443439,COVID
0.9915611814345991,COVID
